1/beta	E	M	C	X
1872	1.33333
1873	1.33333
1874	1.33333
1875	1.33333
1876	1.33333
1877	1.33333
1878	1.33333
1879	1.33333
1880	1.33333
1881	1.33333
1882	1.33333
1883	1.33333
1884	1.33333
1885	1.33333
1886	1.33333
1887	1.33333
1888	1.33333
1889	1.33333
1890	1.33333
1891	1.33333
1892	1.33333
1893	1.33333
1894	1.33333
1895	1.33333
1896	1.33333
1897	1.33333
1898	1.33333
1899	1.33333
1900	1.33333
1901	1.33333
1902	1.33333
1903	1.33333
1904	1.33333
1905	1.33333
1906	1.33333
1907	1.33333
1908	1.33333
1909	1.33333
1910	1.33333
1911	1.33333
1912	1.33333
1913	1.33333
1914	1.33333
1915	1.33333
1916	1.33333
1917	1.33333
1918	1.33333
1919	1.33333
1920	1.33333
1921	1.33333
1922	1.33333
1923	1.33333
1924	1.33333
1925	1.33333
1926	1.33333
1927	1.33333
1928	1.33333
1929	1.33333
1930	1.33333
1931	1.33333
1932	1.33333
1933	1.33333
1934	1.33333
1935	1.33333
1936	1.33333
1937	1.33333
1938	1.33333
1939	1.33333
1940	1.33333
1941	1.33333
1942	1.33333
1943	1.33333
1944	1.33333
1945	1.33333
1946	1.33333
1947	1.33333
1948	1.33333
1949	1.33333
1950	1.33333
1951	1.33333
1952	1.33333
1953	1.33333
1954	1.33333
1955	1.33333
1956	1.33333
1957	1.33333
1958	1.33333
1959	1.33333
1960	1.33333
1961	1.33333
1962	1.33333
1963	1.33333
1964	1.33333
1965	1.33333
1966	1.33333
1967	1.33333
1968	1.33333
1969	1.33333
1970	1.33333
1971	1.33333
1972	1.33333
1973	1.33333
1974	1.33333
1975	1.33333
1976	1.33333
1977	1.33333
1978	1.33333
1979	1.33333
1980	1.33333
1981	1.33333
1982	1.33333
1983	1.33333
1984	1.33333
1985	1.33333
1986	1.33333
1987	1.33333
1988	1.33333
1989	1.33333
1990	1.33333
1991	1.33333
1992	1.33333
1993	1.33333
1994	1.33333
1995	1.33333
1996	1.33333
1997	1.33333
1998	1.33333
1999	1.33333
2000	1.33333
2001	1.33333
2002	1.33333
2003	1.33333
2004	1.33333
2005	1.33333
2006	1.33333
2007	1.33333
2008	1.33333
2009	1.33333
2010	1.33333
2011	1.33333
2012	1.33333
2013	1.33333
2014	1.33333
2015	1.33333
2016	1.33333
2017	1.33333
2018	1.33333
2019	1.33333
2020	1.33333
2021	1.33333
2022	1.33333
2023	1.33333
2024	1.33333
2025	1.33333
2026	1.33333
2027	1.33333
2028	1.33333
2029	1.33333
2030	1.33333
2031	1.33333
2032	1.33333
2033	1.33333
2034	1.33333
2035	1.33333
2036	1.33333
2037	1.33333
2038	1.33333
2039	1.33333
2040	1.33333
2041	1.33333
2042	1.33333
2043	1.33333
2044	1.33333
2045	1.33333
2046	1.33333
2047	1.33333
2048	1.33333
2049	1.33333
2050	1.33333
2051	1.33333
2052	1.33333
2053	1.33333
2054	1.33333
2055	1.33333
2056	1.33333
2057	1.33333
2058	1.33333
2059	1.33333
2060	1.33333
2061	1.33333
2062	1.33333
2063	1.33333
2064	1.33333
2065	1.33333
2066	1.33333
2067	1.33333
2068	1.33333
2069	1.33333
2070	1.33333
2071	1.33333
2072	1.33333
2073	1.33333
2074	1.33333
2075	1.33333
2076	1.33333
2077	1.33333
2078	1.33333
2079	1.33333
2080	1.33333
2081	1.33333
2082	1.33333
2083	1.33333
2084	1.33333
2085	1.33333
2086	1.33333
2087	1.33333
2088	1.33333
2089	1.33333
2090	1.33333
2091	1.33333
2092	1.33333
2093	1.33333
2094	1.33333
2095	1.33333
2096	1.33333
2097	1.33333
2098	1.33333
2099	1.33333
2100	1.33333
2101	1.33333
2102	1.33333
2103	1.33333
2104	1.33333
2105	1.33333
2106	1.33333
2107	1.33333
2108	1.33333
2109	1.33333
2110	1.33333
2111	1.33333
2112	1.33333
2113	1.33333
2114	1.33333
2115	1.33333
2116	1.33333
2117	1.33333
2118	1.33333
2119	1.33333
2120	1.33333
2121	1.33333
2122	1.33333
2123	1.33333
2124	1.33333
2125	1.33333
2126	1.33333
2127	1.33333
2128	1.33333
2129	1.33333
2130	1.33333
2131	1.33333
2132	1.33333
2133	1.33333
2134	1.33333
2135	1.33333
2136	1.33333
2137	1.33333
2138	1.33333
2139	1.33333
2140	1.33333
2141	1.33333
2142	1.33333
2143	1.33333
2144	1.33333
2145	1.33333
2146	1.33333
2147	1.33333
2148	1.33333
2149	1.33333
2150	1.33333
2151	1.33333
2152	1.33333
2153	1.33333
2154	1.33333
2155	1.33333
2156	1.33333
2157	1.33333
2158	1.33333
2159	1.33333
2160	1.33333
2161	1.33333
2162	1.33333
2163	1.33333
2164	1.33333
2165	1.33333
2166	1.33333
2167	1.33333
2168	1.33333
2169	1.33333
2170	1.33333
2171	1.33333
2172	1.33333
2173	1.33333
2174	1.33333
2175	1.33333
2176	1.33333
2177	1.33333
2178	1.33333
2179	1.33333
2180	1.33333
2181	1.33333
2182	1.33333
2183	1.33333
2184	1.33333
2185	1.33333
2186	1.33333
2187	1.33333
2188	1.33333
2189	1.33333
2190	1.33333
2191	1.33333
2192	1.33333
2193	1.33333
2194	1.33333
2195	1.33333
2196	1.33333
2197	1.33333
2198	1.33333
2199	1.33333
2200	1.33333
2201	1.33333
2202	1.33333
2203	1.33333
2204	1.33333
2205	1.33333
2206	1.33333
2207	1.33333
2208	1.33333
2209	1.33333
2210	1.33333
2211	1.33333
2212	1.33333
2213	1.33333
2214	1.33333
2215	1.33333
2216	1.33333
2217	1.33333
2218	1.33333
2219	1.33333
2220	1.33333
2221	1.33333
2222	1.33333
2223	1.33333
2224	1.33333
2225	1.33333
2226	1.33333
2227	1.33333
2228	1.33333
2229	1.33333
2230	1.33333
2231	1.33333
2232	1.33333
2233	1.33333
2234	1.33333
2235	1.33333
2236	1.33333
2237	1.33333
2238	1.33333
2239	1.33333
2240	1.33333
2241	1.33333
2242	1.33333
2243	1.33333
2244	1.33333
2245	1.33333
2246	1.33333
2247	1.33333
2248	1.33333
2249	1.33333
2250	1.33333
2251	1.33333
2252	1.33333
2253	1.33333
2254	1.33333
2255	1.33333
2256	1.33333
2257	1.33333
2258	1.33333
2259	1.33333
2260	1.33333
2261	1.33333
2262	1.33333
2263	1.33333
2264	1.33333
2265	1.33333
2266	1.33333
2267	1.33333
2268	1.33333
2269	1.33333
2270	1.33333
2271	1.33333
2272	1.33333
2273	1.33333
2274	1.33333
2275	1.33333
2276	1.33333
2277	1.33333
2278	1.33333
2279	1.33333
2280	1.33333
2281	1.33333
2282	1.33333
2283	1.33333
2284	1.33333
2285	1.33333
2286	1.33333
2287	1.33333
2288	1.33333
2289	1.33333
2290	1.33333
2291	1.33333
2292	1.33333
2293	1.33333
2294	1.33333
2295	1.33333
2296	1.33333
2297	1.33333
2298	1.33333
2299	1.33333
2300	1.33333
2301	1.33333
2302	1.33333
2303	1.33333
2304	1.33333
2305	1.33333
2306	1.33333
2307	1.33333
2308	1.33333
2309	1.33333
2310	1.33333
2311	1.33333
2312	1.33333
2313	1.33333
2314	1.33333
2315	1.33333
2316	1.33333
2317	1.33333
2318	1.33333
2319	1.33333
2320	1.33333
2321	1.33333
2322	1.33333
2323	1.33333
2324	1.33333
2325	1.33333
2326	1.33333
2327	1.33333
2328	1.33333
2329	1.33333
2330	1.33333
2331	1.33333
2332	1.33333
2333	1.33333
2334	1.33333
2335	1.33333
2336	1.33333
2337	1.33333
2338	1.33333
2339	1.33333
2340	1.33333
2341	1.33333
2342	1.33333
2343	1.33333
2344	1.33333
2345	1.33333
2346	1.33333
2347	1.33333
2348	1.33333
2349	1.33333
2350	1.33333
2351	1.33333
2352	1.33333
2353	1.33333
2354	1.33333
2355	1.33333
2356	1.33333
2357	1.33333
2358	1.33333
2359	1.33333
2360	1.33333
2361	1.33333
2362	1.33333
2363	1.33333
2364	1.33333
2365	1.33333
2366	1.33333
2367	1.33333
2368	1.33333
2369	1.33333
2370	1.33333
2371	1.33333
2372	1.33333
2373	1.33333
2374	1.33333
2375	1.33333
2376	1.33333
2377	1.33333
2378	1.33333
2379	1.33333
2380	1.33333
2381	1.33333
2382	1.33333
2383	1.33333
2384	1.33333
2385	1.33333
2386	1.33333
2387	1.33333
2388	1.33333
2389	1.33333
2390	1.33333
2391	1.33333
2392	1.33333
2393	1.33333
2394	1.33333
2395	1.33333
2396	1.33333
2397	1.33333
2398	1.33333
2399	1.33333
2400	1.33333
2401	1.33333
2402	1.33333
2403	1.33333
2404	1.33333
2405	1.33333
2406	1.33333
2407	1.33333
2408	1.33333
2409	1.33333
2410	1.33333
2411	1.33333
2412	1.33333
2413	1.33333
2414	1.33333
2415	1.33333
2416	1.33333
2417	1.33333
2418	1.33333
2419	1.33333
2420	1.33333
2421	1.33333
2422	1.33333
2423	1.33333
2424	1.33333
2425	1.33333
2426	1.33333
2427	1.33333
2428	1.33333
2429	1.33333
2430	1.33333
2431	1.33333
2432	1.33333
2433	1.33333
2434	1.33333
2435	1.33333
2436	1.33333
2437	1.33333
2438	1.33333
2439	1.33333
2440	1.33333
2441	1.33333
2442	1.33333
2443	1.33333
2444	1.33333
2445	1.33333
2446	1.33333
2447	1.33333
2448	1.33333
2449	1.33333
2450	1.33333
2451	1.33333
2452	1.33333
2453	1.33333
2454	1.33333
2455	1.33333
2456	1.33333
2457	1.33333
2458	1.33333
2459	1.33333
2460	1.33333
2461	1.33333
2462	1.33333
2463	1.33333
2464	1.33333
2465	1.33333
2466	1.33333
2467	1.33333
2468	1.33333
2469	1.33333
2470	1.33333
2471	1.33333
2472	1.33333
2473	1.33333
2474	1.33333
2475	1.33333
2476	1.33333
2477	1.33333
2478	1.33333
2479	1.33333
2480	1.33333
2481	1.33333
2482	1.33333
2483	1.33333
2484	1.33333
2485	1.33333
2486	1.33333
2487	1.33333
2488	1.33333
2489	1.33333
2490	1.33333
2491	1.33333
2492	1.33333
2493	1.33333
2494	1.33333
2495	1.33333
2496	1.33333
2497	1.33333
2498	1.33333
2499	1.33333
2500	1.33333
2501	1.33333
2502	1.33333
2503	1.33333
2504	1.33333
2505	1.33333
2506	1.33333
2507	1.33333
2508	1.33333
2509	1.33333
2510	1.33333
2511	1.33333
2512	1.33333
2513	1.33333
2514	1.33333
2515	1.33333
2516	1.33333
2517	1.33333
2518	1.33333
2519	1.33333
2520	1.33333
2521	1.33333
2522	1.33333
2523	1.33333
2524	1.33333
2525	1.33333
2526	1.33333
2527	1.33333
2528	1.33333
2529	1.33333
2530	1.33333
2531	1.33333
2532	1.33333
2533	1.33333
2534	1.33333
2535	1.33333
2536	1.33333
2537	1.33333
2538	1.33333
2539	1.33333
2540	1.33333
2541	1.33333
2542	1.33333
2543	1.33333
2544	1.33333
2545	1.33333
2546	1.33333
2547	1.33333
2548	1.33333
2549	1.33333
2550	1.33333
2551	1.33333
2552	1.33333
2553	1.33333
2554	1.33333
2555	1.33333
2556	1.33333
2557	1.33333
2558	1.33333
2559	1.33333
2560	1.33333
2561	1.33333
2562	1.33333
2563	1.33333
2564	1.33333
2565	1.33333
2566	1.33333
2567	1.33333
2568	1.33333
2569	1.33333
2570	1.33333
2571	1.33333
2572	1.33333
2573	1.33333
2574	1.33333
2575	1.33333
2576	1.33333
2577	1.33333
2578	1.33333
2579	1.33333
2580	1.33333
2581	1.33333
2582	1.33333
2583	1.33333
2584	1.33333
2585	1.33333
2586	1.33333
2587	1.33333
2588	1.33333
2589	1.33333
2590	1.33333
2591	1.33333
2592	1.33333
2593	1.33333
2594	1.33333
2595	1.33333
2596	1.33333
2597	1.33333
2598	1.33333
2599	1.33333
2600	1.33333
2601	1.33333
2602	1.33333
2603	1.33333
2604	1.33333
2605	1.33333
2606	1.33333
2607	1.33333
2608	1.33333
2609	1.33333
2610	1.33333
2611	1.33333
2612	1.33333
2613	1.33333
2614	1.33333
2615	1.33333
2616	1.33333
2617	1.33333
2618	1.33333
2619	1.33333
2620	1.33333
2621	1.33333
2622	1.33333
2623	1.33333
2624	1.33333
2625	1.33333
2626	1.33333
2627	1.33333
2628	1.33333
2629	1.33333
2630	1.33333
2631	1.33333
2632	1.33333
2633	1.33333
2634	1.33333
2635	1.33333
2636	1.33333
2637	1.33333
2638	1.33333
2639	1.33333
2640	1.33333
2641	1.33333
2642	1.33333
2643	1.33333
2644	1.33333
2645	1.33333
2646	1.33333
2647	1.33333
2648	1.33333
2649	1.33333
2650	1.33333
2651	1.33333
2652	1.33333
2653	1.33333
2654	1.33333
2655	1.33333
2656	1.33333
2657	1.33333
2658	1.33333
2659	1.33333
2660	1.33333
2661	1.33333
2662	1.33333
2663	1.33333
2664	1.33333
2665	1.33333
2666	1.33333
2667	1.33333
2668	1.33333
2669	1.33333
2670	1.33333
2671	1.33333
2672	1.33333
2673	1.33333
2674	1.33333
2675	1.33333
2676	1.33333
2677	1.33333
2678	1.33333
2679	1.33333
2680	1.33333
2681	1.33333
2682	1.33333
2683	1.33333
2684	1.33333
2685	1.33333
2686	1.33333
2687	1.33333
2688	1.33333
2689	1.33333
2690	1.33333
2691	1.33333
2692	1.33333
2693	1.33333
2694	1.33333
2695	1.33333
2696	1.33333
2697	1.33333
2698	1.33333
2699	1.33333
2700	1.33333
2701	1.33333
2702	1.33333
2703	1.33333
2704	1.33333
2705	1.33333
2706	1.33333
2707	1.33333
2708	1.33333
2709	1.33333
2710	1.33333
2711	1.33333
2712	1.33333
2713	1.33333
2714	1.33333
2715	1.33333
2716	1.33333
2717	1.33333
2718	1.33333
2719	1.33333
2720	1.33333
2721	1.33333
2722	1.33333
2723	1.33333
2724	1.33333
2725	1.33333
2726	1.33333
2727	1.33333
2728	1.33333
2729	1.33333
2730	1.33333
2731	1.33333
2732	1.33333
2733	1.33333
2734	1.33333
2735	1.33333
2736	1.33333
2737	1.33333
2738	1.33333
2739	1.33333
2740	1.33333
2741	1.33333
2742	1.33333
2743	1.33333
2744	1.33333
2745	1.33333
2746	1.33333
2747	1.33333
2748	1.33333
2749	1.33333
2750	1.33333
2751	1.33333
2752	1.33333
2753	1.33333
2754	1.33333
2755	1.33333
2756	1.33333
2757	1.33333
2758	1.33333
2759	1.33333
2760	1.33333
2761	1.33333
2762	1.33333
2763	1.33333
2764	1.33333
2765	1.33333
2766	1.33333
2767	1.33333
2768	1.33333
2769	1.33333
2770	1.33333
2771	1.33333
2772	1.33333
2773	1.33333
2774	1.33333
2775	1.33333
2776	1.33333
2777	1.33333
2778	1.33333
2779	1.33333
2780	1.33333
2781	1.33333
2782	1.33333
2783	1.33333
2784	1.33333
2785	1.33333
2786	1.33333
2787	1.33333
2788	1.33333
2789	1.33333
2790	1.33333
2791	1.33333
2792	1.33333
2793	1.33333
2794	1.33333
2795	1.33333
2796	1.33333
2797	1.33333
2798	1.33333
2799	1.33333
2800	1.33333
2801	1.33333
2802	1.33333
2803	1.33333
2804	1.33333
2805	1.33333
2806	1.33333
2807	1.33333
2808	1.33333
2809	1.33333
2810	1.33333
2811	1.33333
2812	1.33333
2813	1.33333
2814	1.33333
2815	1.33333
2816	1.33333
2817	1.33333
2818	1.33333
2819	1.33333
2820	1.33333
2821	1.33333
2822	1.33333
2823	1.33333
2824	1.33333
2825	1.33333
2826	1.33333
2827	1.33333
2828	1.33333
2829	1.33333
2830	1.33333
2831	1.33333
2832	1.33333
2833	1.33333
2834	1.33333
2835	1.33333
2836	1.33333
2837	1.33333
2838	1.33333
2839	1.33333
2840	1.33333
2841	1.33333
2842	1.33333
2843	1.33333
2844	1.33333
2845	1.33333
2846	1.33333
2847	1.33333
2848	1.33333
2849	1.33333
2850	1.33333
2851	1.33333
2852	1.33333
2853	1.33333
2854	1.33333
2855	1.33333
2856	1.33333
2857	1.33333
2858	1.33333
2859	1.33333
2860	1.33333
2861	1.33333
2862	1.33333
2863	1.33333
2864	1.33333
2865	1.33333
2866	1.33333
2867	1.33333
2868	1.33333
2869	1.33333
2870	1.33333
2871	1.33333
2872	1.33333
2873	1.33333
2874	1.33333
2875	1.33333
2876	1.33333
2877	1.33333
2878	1.33333
2879	1.33333
2880	1.33333
2881	1.33333
2882	1.33333
2883	1.33333
2884	1.33333
2885	1.33333
2886	1.33333
2887	1.33333
2888	1.33333
2889	1.33333
2890	1.33333
2891	1.33333
2892	1.33333
2893	1.33333
2894	1.33333
2895	1.33333
2896	1.33333
2897	1.33333
2898	1.33333
2899	1.33333
2900	1.33333
2901	1.33333
2902	1.33333
2903	1.33333
2904	1.33333
2905	1.33333
2906	1.33333
2907	1.33333
2908	1.33333
2909	1.33333
2910	1.33333
2911	1.33333
2912	1.33333
2913	1.33333
2914	1.33333
2915	1.33333
2916	1.33333
2917	1.33333
2918	1.33333
2919	1.33333
2920	1.33333
2921	1.33333
2922	1.33333
2923	1.33333
2924	1.33333
2925	1.33333
2926	1.33333
2927	1.33333
2928	1.33333
2929	1.33333
2930	1.33333
2931	1.33333
2932	1.33333
2933	1.33333
2934	1.33333
2935	1.33333
2936	1.33333
2937	1.33333
2938	1.33333
2939	1.33333
2940	1.33333
2941	1.33333
2942	1.33333
2943	1.33333
2944	1.33333
2945	1.33333
2946	1.33333
2947	1.33333
2948	1.33333
2949	1.33333
2950	1.33333
2951	1.33333
2952	1.33333
2953	1.33333
2954	1.33333
2955	1.33333
2956	1.33333
2957	1.33333
2958	1.33333
2959	1.33333
2960	1.33333
2961	1.33333
2962	1.33333
2963	1.33333
2964	1.33333
2965	1.33333
2966	1.33333
2967	1.33333
2968	1.33333
2969	1.33333
2970	1.33333
2971	1.33333
2972	1.33333
2973	1.33333
2974	1.33333
2975	1.33333
2976	1.33333
2977	1.33333
2978	1.33333
2979	1.33333
2980	1.33333
2981	1.33333
2982	1.33333
2983	1.33333
2984	1.33333
2985	1.33333
2986	1.33333
2987	1.33333
2988	1.33333
2989	1.33333
2990	1.33333
2991	1.33333
2992	1.33333
2993	1.33333
2994	1.33333
2995	1.33333
2996	1.33333
2997	1.33333
2998	1.33333
2999	1.33333
3000	1.33333
3001	1.33333
3002	1.33333
3003	1.33333
3004	1.33333
3005	1.33333
3006	1.33333
3007	1.33333
3008	1.33333
3009	1.33333
3010	1.33333
3011	1.33333
3012	1.33333
3013	1.33333
3014	1.33333
3015	1.33333
3016	1.33333
3017	1.33333
3018	1.33333
3019	1.33333
3020	1.33333
3021	1.33333
3022	1.33333
3023	1.33333
3024	1.33333
3025	1.33333
3026	1.33333
3027	1.33333
3028	1.33333
3029	1.33333
3030	1.33333
3031	1.33333
3032	1.33333
3033	1.33333
3034	1.33333
3035	1.33333
3036	1.33333
3037	1.33333
3038	1.33333
3039	1.33333
3040	1.33333
3041	1.33333
3042	1.33333
3043	1.33333
3044	1.33333
3045	1.33333
3046	1.33333
3047	1.33333
3048	1.33333
3049	1.33333
3050	1.33333
3051	1.33333
3052	1.33333
3053	1.33333
3054	1.33333
3055	1.33333
3056	1.33333
3057	1.33333
3058	1.33333
3059	1.33333
3060	1.33333
3061	1.33333
3062	1.33333
3063	1.33333
3064	1.33333
3065	1.33333
3066	1.33333
3067	1.33333
3068	1.33333
3069	1.33333
3070	1.33333
3071	1.33333
3072	1.33333
3073	1.33333
3074	1.33333
3075	1.33333
3076	1.33333
3077	1.33333
3078	1.33333
3079	1.33333
3080	1.33333
3081	1.33333
3082	1.33333
3083	1.33333
3084	1.33333
3085	1.33333
3086	1.33333
3087	1.33333
3088	1.33333
3089	1.33333
3090	1.33333
3091	1.33333
3092	1.33333
3093	1.33333
3094	1.33333
3095	1.33333
3096	1.33333
3097	1.33333
3098	1.33333
3099	1.33333
3100	1.33333
3101	1.33333
3102	1.33333
3103	1.33333
3104	1.33333
3105	1.33333
3106	1.33333
3107	1.33333
3108	1.33333
3109	1.33333
3110	1.33333
3111	1.33333
3112	1.33333
3113	1.33333
3114	1.33333
3115	1.33333
3116	1.33333
3117	1.33333
3118	1.33333
3119	1.33333
3120	1.33333
3121	1.33333
3122	1.33333
3123	1.33333
3124	1.33333
3125	1.33333
3126	1.33333
3127	1.33333
3128	1.33333
3129	1.33333
3130	1.33333
3131	1.33333
3132	1.33333
3133	1.33333
3134	1.33333
3135	1.33333
3136	1.33333
3137	1.33333
3138	1.33333
3139	1.33333
3140	1.33333
3141	1.33333
3142	1.33333
3143	1.33333
3144	1.33333
3145	1.33333
3146	1.33333
3147	1.33333
3148	1.33333
3149	1.33333
3150	1.33333
3151	1.33333
3152	1.33333
3153	1.33333
3154	1.33333
3155	1.33333
3156	1.33333
3157	1.33333
3158	1.33333
3159	1.33333
3160	1.33333
3161	1.33333
3162	1.33333
3163	1.33333
3164	1.33333
3165	1.33333
3166	1.33333
3167	1.33333
3168	1.33333
3169	1.33333
3170	1.33333
3171	1.33333
3172	1.33333
3173	1.33333
3174	1.33333
3175	1.33333
3176	1.33333
3177	1.33333
3178	1.33333
3179	1.33333
3180	1.33333
3181	1.33333
3182	1.33333
3183	1.33333
3184	1.33333
3185	1.33333
3186	1.33333
3187	1.33333
3188	1.33333
3189	1.33333
3190	1.33333
3191	1.33333
3192	1.33333
3193	1.33333
3194	1.33333
3195	1.33333
3196	1.33333
3197	1.33333
3198	1.33333
3199	1.33333
3200	1.33333
3201	1.33333
3202	1.33333
3203	1.33333
3204	1.33333
3205	1.33333
3206	1.33333
3207	1.33333
3208	1.33333
3209	1.33333
3210	1.33333
3211	1.33333
3212	1.33333
3213	1.33333
3214	1.33333
3215	1.33333
3216	1.33333
3217	1.33333
3218	1.33333
3219	1.33333
3220	1.33333
3221	1.33333
3222	1.33333
3223	1.33333
3224	1.33333
3225	1.33333
3226	1.33333
3227	1.33333
3228	1.33333
3229	1.33333
3230	1.33333
3231	1.33333
3232	1.33333
3233	1.33333
3234	1.33333
3235	1.33333
3236	1.33333
3237	1.33333
3238	1.33333
3239	1.33333
3240	1.33333
3241	1.33333
3242	1.33333
3243	1.33333
3244	1.33333
3245	1.33333
3246	1.33333
3247	1.33333
3248	1.33333
3249	1.33333
3250	1.33333
3251	1.33333
3252	1.33333
3253	1.33333
3254	1.33333
3255	1.33333
3256	1.33333
3257	1.33333
3258	1.33333
3259	1.33333
3260	1.33333
3261	1.33333
3262	1.33333
3263	1.33333
3264	1.33333
3265	1.33333
3266	1.33333
3267	1.33333
3268	1.33333
3269	1.33333
3270	1.33333
3271	1.33333
3272	1.33333
3273	1.33333
3274	1.33333
3275	1.33333
3276	1.33333
3277	1.33333
3278	1.33333
3279	1.33333
3280	1.33333
3281	1.33333
3282	1.33333
3283	1.33333
3284	1.33333
3285	1.33333
3286	1.33333
3287	1.33333
3288	1.33333
3289	1.33333
3290	1.33333
3291	1.33333
3292	1.33333
3293	1.33333
3294	1.33333
3295	1.33333
3296	1.33333
3297	1.33333
3298	1.33333
3299	1.33333
3300	1.33333
3301	1.33333
3302	1.33333
3303	1.33333
3304	1.33333
3305	1.33333
3306	1.33333
3307	1.33333
3308	1.33333
3309	1.33333
3310	1.33333
3311	1.33333
3312	1.33333
3313	1.33333
3314	1.33333
3315	1.33333
3316	1.33333
3317	1.33333
3318	1.33333
3319	1.33333
3320	1.33333
3321	1.33333
3322	1.33333
3323	1.33333
3324	1.33333
3325	1.33333
3326	1.33333
3327	1.33333
3328	1.33333
3329	1.33333
3330	1.33333
3331	1.33333
3332	1.33333
3333	1.33333
3334	1.33333
3335	1.33333
3336	1.33333
3337	1.33333
3338	1.33333
3339	1.33333
3340	1.33333
3341	1.33333
3342	1.33333
3343	1.33333
3344	1.33333
3345	1.33333
3346	1.33333
3347	1.33333
3348	1.33333
3349	1.33333
3350	1.33333
3351	1.33333
3352	1.33333
3353	1.33333
3354	1.33333
3355	1.33333
3356	1.33333
3357	1.33333
3358	1.33333
3359	1.33333
3360	1.33333
3361	1.33333
3362	1.33333
3363	1.33333
3364	1.33333
3365	1.33333
3366	1.33333
3367	1.33333
3368	1.33333
3369	1.33333
3370	1.33333
3371	1.33333
3372	1.33333
3373	1.33333
3374	1.33333
3375	1.33333
3376	1.33333
3377	1.33333
3378	1.33333
3379	1.33333
3380	1.33333
3381	1.33333
3382	1.33333
3383	1.33333
3384	1.33333
3385	1.33333
3386	1.33333
3387	1.33333
3388	1.33333
3389	1.33333
3390	1.33333
3391	1.33333
3392	1.33333
3393	1.33333
3394	1.33333
3395	1.33333
3396	1.33333
3397	1.33333
3398	1.33333
3399	1.33333
3400	1.33333
3401	1.33333
3402	1.33333
3403	1.33333
3404	1.33333
3405	1.33333
3406	1.33333
3407	1.33333
3408	1.33333
3409	1.33333
3410	1.33333
3411	1.33333
3412	1.33333
3413	1.33333
3414	1.33333
3415	1.33333
3416	1.33333
3417	1.33333
3418	1.33333
3419	1.33333
3420	1.33333
3421	1.33333
3422	1.33333
3423	1.33333
3424	1.33333
3425	1.33333
3426	1.33333
3427	1.33333
3428	1.33333
3429	1.33333
3430	1.33333
3431	1.33333
3432	1.33333
3433	1.33333
3434	1.33333
3435	1.33333
3436	1.33333
3437	1.33333
3438	1.33333
3439	1.33333
3440	1.33333
3441	1.33333
3442	1.33333
3443	1.33333
3444	1.33333
3445	1.33333
3446	1.33333
3447	1.33333
3448	1.33333
3449	1.33333
3450	1.33333
3451	1.33333
3452	1.33333
3453	1.33333
3454	1.33333
3455	1.33333
3456	1.33333
3457	1.33333
3458	1.33333
3459	1.33333
3460	1.33333
3461	1.33333
3462	1.33333
3463	1.33333
3464	1.33333
3465	1.33333
3466	1.33333
3467	1.33333
3468	1.33333
3469	1.33333
3470	1.33333
3471	1.33333
3472	1.33333
3473	1.33333
3474	1.33333
3475	1.33333
3476	1.33333
3477	1.33333
3478	1.33333
3479	1.33333
3480	1.33333
3481	1.33333
3482	1.33333
3483	1.33333
3484	1.33333
3485	1.33333
3486	1.33333
3487	1.33333
3488	1.33333
3489	1.33333
3490	1.33333
3491	1.33333
3492	1.33333
3493	1.33333
3494	1.33333
3495	1.33333
3496	1.33333
3497	1.33333
3498	1.33333
3499	1.33333
3500	1.33333
3501	1.33333
3502	1.33333
3503	1.33333
3504	1.33333
3505	1.33333
3506	1.33333
3507	1.33333
3508	1.33333
3509	1.33333
3510	1.33333
3511	1.33333
3512	1.33333
3513	1.33333
3514	1.33333
3515	1.33333
3516	1.33333
3517	1.33333
3518	1.33333
3519	1.33333
3520	1.33333
3521	1.33333
3522	1.33333
3523	1.33333
3524	1.33333
3525	1.33333
3526	1.33333
3527	1.33333
3528	1.33333
3529	1.33333
3530	1.33333
3531	1.33333
3532	1.33333
3533	1.33333
3534	1.33333
3535	1.33333
3536	1.33333
3537	1.33333
3538	1.33333
3539	1.33333
3540	1.33333
3541	1.33333
3542	1.33333
3543	1.33333
3544	1.33333
3545	1.33333
3546	1.33333
3547	1.33333
